"tick";"Running scenario number";"random_seed";"Certificate price (Euro)";"Power price Norway (Euro)";"Power price Sweden (Euro)";"Number of plants i Norway (acc)";"Number of plants i Sweden (acc)";"Added annual production Norway (acc) (MWh)";"Added annual production Sweden (acc) (MWh)";"Eligible annual production Norway (MWh)";"Eligible annual production Sweden (MWh)";"Eligible annual production Total (MWh)";"Added wind capacity Norway (acc) (MW)";"Added wind capacity Sweden (acc) (MW)";"Added hydro capacity Norway (acc) (MW)";"Added hydro capacity Sweden (acc) (MW)";"Added all other capacity Norway (acc) (MW)";"Added all other capacity Sweden (acc) (MW)";"Certificate balance (MW)";"Total capacity added Norway (acc) (MW)";"Total capacity added Sweden (acc) (MW)";"Added wind production Norway (acc) (MWh)";"Added hydo production Norway (acc) (MWh)";"Added all other production Norway (acc) (MWh)";"Added hydro production Sweden (acc) (MWh)";"Added all other production Sweden (acc) (MWh)";"Added wind production Sweden (acc) (MWh)"
0.0;0.0;1;20.2;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;5961478.818817305;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
1.0;0.0;1;18.37;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;7439912.216305167;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
2.0;0.0;1;24.92;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;-1722305.142667932;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
3.0;0.0;1;18.77;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;1317144.8013925725;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
4.0;0.0;1;18.26;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;2357567.2509051934;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
5.0;0.0;1;18.37;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;2050406.1081329316;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
6.0;0.0;1;19.81;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;772638.3616255715;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
7.0;0.0;1;20.22;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;540645.7665906311;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
8.0;0.0;1;20.99;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;461601.5285676797;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
9.0;0.0;1;22.33;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;-669282.9640544243;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
10.0;0.0;1;22.92;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;66977.39263053145;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
11.0;0.0;1;24.09;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;2116162.5866773976;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
12.0;0.0;1;23.71;39.63250876833333;40.95295783999999;2.0;55.0;48004.8;2.2456443959999993E7;48004.8;1607643.96;1655648.76;1.6;601.85;5.0;1.0;0.0;2380.0;3650670.7988608945;6.6;2982.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1598883.96
13.0;0.0;1;25.15;39.63250876833333;40.95295783999999;2.0;59.0;48004.8;2.2966363559999995E7;48004.8;2117563.56;2165568.36;1.6;778.35;5.0;1.0;0.0;2380.0;1630881.183387041;6.6;3159.35;4204.8;43800.0;0.0;8760.0;2.08488E7;2108803.56
14.0;0.0;1;23.19;39.63250876833333;40.95295783999999;2.0;63.0;48004.8;2.4253014839999992E7;48004.8;2204094.84;2252099.6399999997;1.6;795.2;5.0;6.0;0.0;2517.0;3955834.267796974;6.6;3318.2;4204.8;43800.0;0.0;52560.0;2.204892E7;2151534.84
15.0;0.0;1;24.68;39.63250876833333;40.95295783999999;2.0;64.0;48004.8;2.445248003999999E7;48004.8;2403560.04;2451564.84;1.6;864.2;5.0;6.0;0.0;2517.0;2702045.338824621;6.6;3387.2;4204.8;43800.0;0.0;52560.0;2.204892E7;2351000.04
16.0;0.0;1;21.61;39.63250876833333;40.95295783999999;2.0;67.0;48004.8;2.456846243999999E7;48004.8;2519542.44;2567547.2399999998;1.6;906.2;5.0;6.0;0.0;2518.0;4349929.532361252;6.6;3430.2;4204.8;43800.0;0.0;52560.0;2.205768E7;2458222.44
